global_test_id,block,context_status,source_context_preference,subcondition_no,subcondition_label,original_item_no,pair_id,block_pair_id,test_unit_no,construction_candidate,preference_in_source_context,prompt_for_surprisal,target_continuation,full_test_sentence,source_prompt_with_context,local_prefix_no_context,notes,row_id,sentence_for_t5,is_contextualized,is_contextless,gold_is_nonpreferred,gold_is_preferred,t5_corrected,t5_details,t5_num_reported_edits,input_norm,t5_corrected_norm,t5_raw_changed,t5_substantive_changed,t5_accepted_no_substantive_edit,t5_edit_distance_norm,t5_edit_summary,paired_preferred_sentence,paired_preferred_norm,t5_corrected_to_paired_preferred
T0394,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,47,SVO-NS-047,SVO-CTX-NS-047,2,SVO,preferred,电影开场前，我们先买了爆米花，然后向工作人员,买了两张票,电影开场前，我们先买了爆米花，然后向工作人员买了两张票。,电影开场前，我们先买了爆米花，然后向工作人员,我们向工作人员,,393,电影开场前，我们先买了爆米花，然后向工作人员买了两张票。,True,False,False,True,"电影开场前,我们先买了爆米花,然后向工作人员买了两张票。",,,"电影开场前,我们先买了爆米花,然后向工作人员买了两张票","电影开场前,我们先买了爆米花,然后向工作人员买了两张票",True,False,True,0,,电影开场前，我们先买了爆米花，然后向工作人员买了两张票。,"电影开场前,我们先买了爆米花,然后向工作人员买了两张票",False
T0395,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,48,SVO-NS-048,SVO-CTX-NS-048,1,BA,non-preferred,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅,把那顿火锅吃了,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅把那顿火锅吃了。,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅,大家去楼下的餐厅,,394,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅把那顿火锅吃了。,True,False,True,False,"搬家那天特别累,把东西都搬进新家后,大家去楼下的餐厅把那顿火锅吃了。",,,"搬家那天特别累,把东西都搬进新家后,大家去楼下的餐厅把那顿火锅吃了","搬家那天特别累,把东西都搬进新家后,大家去楼下的餐厅把那顿火锅吃了",True,False,True,0,,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅吃了顿火锅。,"搬家那天特别累,把东西都搬进新家后,大家去楼下的餐厅吃了顿火锅",False
T0396,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,48,SVO-NS-048,SVO-CTX-NS-048,2,SVO,preferred,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅,吃了顿火锅,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅吃了顿火锅。,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅,大家去楼下的餐厅,,395,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅吃了顿火锅。,True,False,False,True,"搬家那天特别累,把东西都搬进新家后,大家去楼下的餐厅吃了顿火锅。",,,"搬家那天特别累,把东西都搬进新家后,大家去楼下的餐厅吃了顿火锅","搬家那天特别累,把东西都搬进新家后,大家去楼下的餐厅吃了顿火锅",True,False,True,0,,搬家那天特别累，把东西都搬进新家后，大家去楼下的餐厅吃了顿火锅。,"搬家那天特别累,把东西都搬进新家后,大家去楼下的餐厅吃了顿火锅",False
T0397,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,49,SVO-NS-049,SVO-CTX-NS-049,1,BA,non-preferred,她拆开信封，拿出信纸，坐在桌子前认真地,把这封信读了一遍,她拆开信封，拿出信纸，坐在桌子前认真地把这封信读了一遍。,她拆开信封，拿出信纸，坐在桌子前认真地,她坐在桌子前认真地,,396,她拆开信封，拿出信纸，坐在桌子前认真地把这封信读了一遍。,True,False,True,False,"她拆开信封,拿出信纸,坐在桌子前认真地把这封信读了一通。",,,"她拆开信封,拿出信纸,坐在桌子前认真地把这封信读了一遍","她拆开信封,拿出信纸,坐在桌子前认真地把这封信读了一通",True,True,False,1,replace:遍->通@26:27,她拆开信封，拿出信纸，坐在桌子前认真地读了一遍这封信。,"她拆开信封,拿出信纸,坐在桌子前认真地读了一遍这封信",False
T0398,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,49,SVO-NS-049,SVO-CTX-NS-049,2,SVO,preferred,她拆开信封，拿出信纸，坐在桌子前认真地,读了一遍这封信,她拆开信封，拿出信纸，坐在桌子前认真地读了一遍这封信。,她拆开信封，拿出信纸，坐在桌子前认真地,她坐在桌子前认真地,,397,她拆开信封，拿出信纸，坐在桌子前认真地读了一遍这封信。,True,False,False,True,"她拆开信封,拿出信纸,坐在桌子前认真地读一遍这封信。",,,"她拆开信封,拿出信纸,坐在桌子前认真地读了一遍这封信","她拆开信封,拿出信纸,坐在桌子前认真地读一遍这封信",True,True,False,1,delete:了->@20:21,她拆开信封，拿出信纸，坐在桌子前认真地读了一遍这封信。,"她拆开信封,拿出信纸,坐在桌子前认真地读了一遍这封信",False
T0399,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,50,SVO-NS-050,SVO-CTX-NS-050,1,BA,non-preferred,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上,把那首老歌听了一遍,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上把那首老歌听了一遍。,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上,他躺在沙发上,,398,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上把那首老歌听了一遍。,True,False,True,False,"晚上加完班回到家,他先洗了一个热水澡,然后躺在沙发上把那首老歌听了一下。",,,"晚上加完班回到家,他先洗了一个热水澡,然后躺在沙发上把那首老歌听了一遍","晚上加完班回到家,他先洗了一个热水澡,然后躺在沙发上把那首老歌听了一下",True,True,False,1,replace:遍->下@34:35,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上听了一遍那首老歌。,"晚上加完班回到家,他先洗了一个热水澡,然后躺在沙发上听了一遍那首老歌",False
T0400,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,50,SVO-NS-050,SVO-CTX-NS-050,2,SVO,preferred,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上,听了一遍那首老歌,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上听了一遍那首老歌。,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上,他躺在沙发上,,399,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上听了一遍那首老歌。,True,False,False,True,"晚上加完班回到家,他先洗了一个热水澡,然后躺在沙发上听了一下那首老歌。",,,"晚上加完班回到家,他先洗了一个热水澡,然后躺在沙发上听了一遍那首老歌","晚上加完班回到家,他先洗了一个热水澡,然后躺在沙发上听了一下那首老歌",True,True,False,1,replace:遍->下@29:30,晚上加完班回到家，他先洗了一个热水澡，然后躺在沙发上听了一遍那首老歌。,"晚上加完班回到家,他先洗了一个热水澡,然后躺在沙发上听了一遍那首老歌",False
T0401,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,1,BA-PC-001,BA-NOCTX-PC-001,1,BA,preferred,我,把它扔了,我把它扔了。,那个苹果坏了，我,我,无语境版本：删除前文语境，仅保留局部句框/测试句。,400,我把它扔了。,False,True,False,True,我把她扔了。,,,我把它扔了,我把她扔了,True,True,False,1,replace:它->她@2:3,那个苹果坏了，我把它扔了。,"那个苹果坏了,我把它扔了",False
T0402,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,1,BA-PC-001,BA-NOCTX-PC-001,2,SVO,non-preferred,我,扔了它,我扔了它。,那个苹果坏了，我,我,无语境版本：删除前文语境，仅保留局部句框/测试句。,401,我扔了它。,False,True,True,False,我扔了它。,,,我扔了它,我扔了它,False,False,True,0,,那个苹果坏了，我把它扔了。,"那个苹果坏了,我把它扔了",False
T0403,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,2,BA-PC-002,BA-NOCTX-PC-002,1,BA,preferred,弟弟刚才,把它加热了,弟弟刚才把它加热了。,这杯牛奶太凉了，弟弟刚才,弟弟刚才,无语境版本：删除前文语境，仅保留局部句框/测试句。,402,弟弟刚才把它加热了。,False,True,False,True,弟弟刚才把它加热了。,,,弟弟刚才把它加热了,弟弟刚才把它加热了,False,False,True,0,,这杯牛奶太凉了，弟弟刚才把它加热了。,"这杯牛奶太凉了,弟弟刚才把它加热了",False
T0404,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,2,BA-PC-002,BA-NOCTX-PC-002,2,SVO,non-preferred,弟弟刚才,加热了它,弟弟刚才加热了它。,这杯牛奶太凉了，弟弟刚才,弟弟刚才,无语境版本：删除前文语境，仅保留局部句框/测试句。,403,弟弟刚才加热了它。,False,True,True,False,弟弟刚才加热了她。,,,弟弟刚才加热了它,弟弟刚才加热了她,True,True,False,1,replace:它->她@7:8,这杯牛奶太凉了，弟弟刚才把它加热了。,"这杯牛奶太凉了,弟弟刚才把它加热了",False
T0405,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,3,BA-PC-003,BA-NOCTX-PC-003,1,BA,preferred,我昨天,把它洗干净了,我昨天把它洗干净了。,衬衫上有一块咖啡渍，我昨天,我昨天,无语境版本：删除前文语境，仅保留局部句框/测试句。,404,我昨天把它洗干净了。,False,True,False,True,我昨天把它洗掉了。,,,我昨天把它洗干净了,我昨天把它洗掉了,True,True,False,2,replace:干净->掉@6:8,衬衫上有一块咖啡渍，我昨天把它洗干净了。,"衬衫上有一块咖啡渍,我昨天把它洗干净了",False
T0406,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,3,BA-PC-003,BA-NOCTX-PC-003,2,SVO,non-preferred,我昨天,洗干净了它,我昨天洗干净了它。,衬衫上有一块咖啡渍，我昨天,我昨天,无语境版本：删除前文语境，仅保留局部句框/测试句。,405,我昨天洗干净了它。,False,True,True,False,我昨天清洗干净了它。,,,我昨天洗干净了它,我昨天清洗干净了它,True,True,False,1,insert:->清@3:3,衬衫上有一块咖啡渍，我昨天把它洗干净了。,"衬衫上有一块咖啡渍,我昨天把它洗干净了",False
T0407,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,4,BA-PC-004,BA-NOCTX-PC-004,1,BA,preferred,但我还是,把它吃完了,但我还是把它吃完了。,这块蛋糕太甜了，但我还是,但我还是,无语境版本：删除前文语境，仅保留局部句框/测试句。,406,但我还是把它吃完了。,False,True,False,True,但我还是把它吃完了。,,,但我还是把它吃完了,但我还是把它吃完了,False,False,True,0,,这块蛋糕太甜了，但我还是把它吃完了。,"这块蛋糕太甜了,但我还是把它吃完了",False
T0408,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,4,BA-PC-004,BA-NOCTX-PC-004,2,SVO,non-preferred,但我还是,吃完了它,但我还是吃完了它。,这块蛋糕太甜了，但我还是,但我还是,无语境版本：删除前文语境，仅保留局部句框/测试句。,407,但我还是吃完了它。,False,True,True,False,但我还是吃完了它。,,,但我还是吃完了它,但我还是吃完了它,False,False,True,0,,这块蛋糕太甜了，但我还是把它吃完了。,"这块蛋糕太甜了,但我还是把它吃完了",False
T0409,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,5,BA-PC-005,BA-NOCTX-PC-005,1,BA,preferred,我一巴掌,把它打死了,我一巴掌把它打死了。,刚才有一只蚊子，我一巴掌,我一巴掌,无语境版本：删除前文语境，仅保留局部句框/测试句。,408,我一巴掌把它打死了。,False,True,False,True,我一巴掌把它打死了。,,,我一巴掌把它打死了,我一巴掌把它打死了,False,False,True,0,,刚才有一只蚊子，我一巴掌把它打死了。,"刚才有一只蚊子,我一巴掌把它打死了",False
T0410,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,5,BA-PC-005,BA-NOCTX-PC-005,2,SVO,non-preferred,我一巴掌,打死了它,我一巴掌打死了它。,刚才有一只蚊子，我一巴掌,我一巴掌,无语境版本：删除前文语境，仅保留局部句框/测试句。,409,我一巴掌打死了它。,False,True,True,False,我一巴掌打死了它。,,,我一巴掌打死了它,我一巴掌打死了它,False,False,True,0,,刚才有一只蚊子，我一巴掌把它打死了。,"刚才有一只蚊子,我一巴掌把它打死了",False
T0411,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,6,BA-PC-006,BA-NOCTX-PC-006,1,BA,preferred,我,把它撕了,我把它撕了。,桌子上的那张废纸，我,我,无语境版本：删除前文语境，仅保留局部句框/测试句。,410,我把它撕了。,False,True,False,True,我把她撕了。,,,我把它撕了,我把她撕了,True,True,False,1,replace:它->她@2:3,桌子上的那张废纸，我把它撕了。,"桌子上的那张废纸,我把它撕了",False
T0412,BA_无语境_200,无语境,BA-preferred,1,物理状态改变,6,BA-PC-006,BA-NOCTX-PC-006,2,SVO,non-preferred,我,撕了它,我撕了它。,桌子上的那张废纸，我,我,无语境版本：删除前文语境，仅保留局部句框/测试句。,411,我撕了它。,False,True,True,False,我撕了它。,,,我撕了它,我撕了它,False,False,True,0,,桌子上的那张废纸，我把它撕了。,"桌子上的那张废纸,我把它撕了",False
