global_test_id,block,context_status,source_context_preference,subcondition_no,subcondition_label,item_no,pair_id,block_pair_id,test_unit_no,construction_candidate,preference_in_source_context,prompt_for_surprisal,target_continuation,full_test_sentence,source_prompt_with_context,local_prefix_no_context,notes,gold_is_error,gold_label,sentence_for_macbert,macbert_corrected,macbert_errors_json,macbert_num_errors,macbert_accepted_no_edit,macbert_predicted_error
T0278,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,39,SVO-HG-039,SVO-CTX-HG-039,2,SVO,preferred,只要是周末，爸爸都会坐在沙发上,看报纸,只要是周末，爸爸都会坐在沙发上看报纸。,只要是周末，爸爸都会坐在沙发上,爸爸周末都会坐在沙发上,,False,felicitous,只要是周末，爸爸都会坐在沙发上看报纸。,只要是周末，爸爸都会坐在沙发上看报纸。,[],0,True,False
T0279,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,40,SVO-HG-040,SVO-CTX-HG-040,1,BA,non-preferred,每天下班回家路上，妈妈都会去菜市场,把菜买了,每天下班回家路上，妈妈都会去菜市场把菜买了。,每天下班回家路上，妈妈都会去菜市场,妈妈每天下班回家路上都会去菜市场,,True,infelicitous,每天下班回家路上，妈妈都会去菜市场把菜买了。,每天下班回家路上，妈妈都会去菜市场把菜买了。,[],0,True,False
T0280,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,40,SVO-HG-040,SVO-CTX-HG-040,2,SVO,preferred,每天下班回家路上，妈妈都会去菜市场,买菜,每天下班回家路上，妈妈都会去菜市场买菜。,每天下班回家路上，妈妈都会去菜市场,妈妈每天下班回家路上都会去菜市场,,False,felicitous,每天下班回家路上，妈妈都会去菜市场买菜。,每天下班回家路上，妈妈都会去菜市场买菜。,[],0,True,False
T0281,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,41,SVO-HG-041,SVO-CTX-HG-041,1,BA,non-preferred,每天吃完晚饭，全家人都会坐在客厅里,把电视剧看了,每天吃完晚饭，全家人都会坐在客厅里把电视剧看了。,每天吃完晚饭，全家人都会坐在客厅里,全家人每天吃完晚饭都会坐在客厅里,,True,infelicitous,每天吃完晚饭，全家人都会坐在客厅里把电视剧看了。,每天吃完晚饭，全家人都会坐在客厅里把电视剧看了。,[],0,True,False
T0282,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,41,SVO-HG-041,SVO-CTX-HG-041,2,SVO,preferred,每天吃完晚饭，全家人都会坐在客厅里,看电视剧,每天吃完晚饭，全家人都会坐在客厅里看电视剧。,每天吃完晚饭，全家人都会坐在客厅里,全家人每天吃完晚饭都会坐在客厅里,,False,felicitous,每天吃完晚饭，全家人都会坐在客厅里看电视剧。,每天吃完晚饭，全家人都会坐在客厅里看电视剧。,[],0,True,False
T0283,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,42,SVO-HG-042,SVO-CTX-HG-042,1,BA,non-preferred,每天下班后，哥哥都会去健身房,把身体锻炼一下,每天下班后，哥哥都会去健身房把身体锻炼一下。,每天下班后，哥哥都会去健身房,哥哥每天下班后都会去健身房,,True,infelicitous,每天下班后，哥哥都会去健身房把身体锻炼一下。,每天下班后，哥哥都会去健身房把身体锻炼一下。,[],0,True,False
T0284,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,42,SVO-HG-042,SVO-CTX-HG-042,2,SVO,preferred,每天下班后，哥哥都会去健身房,锻炼身体,每天下班后，哥哥都会去健身房锻炼身体。,每天下班后，哥哥都会去健身房,哥哥每天下班后都会去健身房,,False,felicitous,每天下班后，哥哥都会去健身房锻炼身体。,每天下班后，哥哥都会去健身房锻炼身体。,[],0,True,False
T0285,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,43,SVO-HG-043,SVO-CTX-HG-043,1,BA,non-preferred,每个月这个时候，妹妹都会去理发店,把头发剪了,每个月这个时候，妹妹都会去理发店把头发剪了。,每个月这个时候，妹妹都会去理发店,妹妹每个月这个时候都会去理发店,,True,infelicitous,每个月这个时候，妹妹都会去理发店把头发剪了。,每个月这个时候，妹妹都会去理发店把头发剪了。,[],0,True,False
T0286,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,43,SVO-HG-043,SVO-CTX-HG-043,2,SVO,preferred,每个月这个时候，妹妹都会去理发店,剪头发,每个月这个时候，妹妹都会去理发店剪头发。,每个月这个时候，妹妹都会去理发店,妹妹每个月这个时候都会去理发店,,False,felicitous,每个月这个时候，妹妹都会去理发店剪头发。,每个月这个时候，妹妹都会去理发店剪头发。,[],0,True,False
T0287,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,44,SVO-HG-044,SVO-CTX-HG-044,1,BA,non-preferred,每次放假，他们一家人都会去海边,把鱼抓了,每次放假，他们一家人都会去海边把鱼抓了。,每次放假，他们一家人都会去海边,他们一家人每次放假都会去海边,,True,infelicitous,每次放假，他们一家人都会去海边把鱼抓了。,每次放假，他们一家人都会去海边把鱼抓了。,[],0,True,False
T0288,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,44,SVO-HG-044,SVO-CTX-HG-044,2,SVO,preferred,每次放假，他们一家人都会去海边,抓鱼,每次放假，他们一家人都会去海边抓鱼。,每次放假，他们一家人都会去海边,他们一家人每次放假都会去海边,,False,felicitous,每次放假，他们一家人都会去海边抓鱼。,每次放假，他们一家人都会去海边抓鱼。,[],0,True,False
T0289,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,45,SVO-HG-045,SVO-CTX-HG-045,1,BA,non-preferred,每当有空的时候，姐姐总喜欢在阳台上,把鸽子喂了,每当有空的时候，姐姐总喜欢在阳台上把鸽子喂了。,每当有空的时候，姐姐总喜欢在阳台上,姐姐每当有空的时候总喜欢在阳台上,,True,infelicitous,每当有空的时候，姐姐总喜欢在阳台上把鸽子喂了。,每当有空的时候，姐姐总喜欢在阳台上把鸽子喂了。,[],0,True,False
T0290,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,45,SVO-HG-045,SVO-CTX-HG-045,2,SVO,preferred,每当有空的时候，姐姐总喜欢在阳台上,喂鸽子,每当有空的时候，姐姐总喜欢在阳台上喂鸽子。,每当有空的时候，姐姐总喜欢在阳台上,姐姐每当有空的时候总喜欢在阳台上,,False,felicitous,每当有空的时候，姐姐总喜欢在阳台上喂鸽子。,每当有空的时候，姐姐总喜欢在阳台上喂鸽子。,[],0,True,False
T0291,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,46,SVO-HG-046,SVO-CTX-HG-046,1,BA,non-preferred,每天睡觉前，妈妈都会给孩子,把故事讲了,每天睡觉前，妈妈都会给孩子把故事讲了。,每天睡觉前，妈妈都会给孩子,妈妈每天睡觉前都会给孩子,,True,infelicitous,每天睡觉前，妈妈都会给孩子把故事讲了。,每天睡觉前，妈妈都会给孩子把故事讲了。,[],0,True,False
T0292,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,46,SVO-HG-046,SVO-CTX-HG-046,2,SVO,preferred,每天睡觉前，妈妈都会给孩子,讲故事,每天睡觉前，妈妈都会给孩子讲故事。,每天睡觉前，妈妈都会给孩子,妈妈每天睡觉前都会给孩子,,False,felicitous,每天睡觉前，妈妈都会给孩子讲故事。,每天睡觉前，妈妈都会给孩子讲故事。,[],0,True,False
T0293,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,47,SVO-HG-047,SVO-CTX-HG-047,1,BA,non-preferred,每天上课前，老师都会仔细地给学生,把作业批改了,每天上课前，老师都会仔细地给学生把作业批改了。,每天上课前，老师都会仔细地给学生,老师每天上课前都会仔细地给学生,,True,infelicitous,每天上课前，老师都会仔细地给学生把作业批改了。,每天上课前，老师都会仔细地给学生把作业批改了。,[],0,True,False
T0294,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,47,SVO-HG-047,SVO-CTX-HG-047,2,SVO,preferred,每天上课前，老师都会仔细地给学生,批改作业,每天上课前，老师都会仔细地给学生批改作业。,每天上课前，老师都会仔细地给学生,老师每天上课前都会仔细地给学生,,False,felicitous,每天上课前，老师都会仔细地给学生批改作业。,每天上课前，老师都会仔细地给学生批改作业。,[],0,True,False
T0295,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,48,SVO-HG-048,SVO-CTX-HG-048,1,BA,non-preferred,每天开车前，司机都会认真地,把汽车检查了,每天开车前，司机都会认真地把汽车检查了。,每天开车前，司机都会认真地,司机每天开车前都会认真地,,True,infelicitous,每天开车前，司机都会认真地把汽车检查了。,每天开车前，司机都会认真地把汽车检查了。,[],0,True,False
T0296,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,48,SVO-HG-048,SVO-CTX-HG-048,2,SVO,preferred,每天开车前，司机都会认真地,检查汽车,每天开车前，司机都会认真地检查汽车。,每天开车前，司机都会认真地,司机每天开车前都会认真地,,False,felicitous,每天开车前，司机都会认真地检查汽车。,每天开车前，司机都会认真地检查汽车。,[],0,True,False
T0297,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,49,SVO-HG-049,SVO-CTX-HG-049,1,BA,non-preferred,每到冬天，北方人常常一起,把火锅吃了,每到冬天，北方人常常一起把火锅吃了。,每到冬天，北方人常常一起,北方人每到冬天常常一起,,True,infelicitous,每到冬天，北方人常常一起把火锅吃了。,每到冬天，北方人常常一起把火锅吃了。,[],0,True,False
T0298,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,49,SVO-HG-049,SVO-CTX-HG-049,2,SVO,preferred,每到冬天，北方人常常一起,吃火锅,每到冬天，北方人常常一起吃火锅。,每到冬天，北方人常常一起,北方人每到冬天常常一起,,False,felicitous,每到冬天，北方人常常一起吃火锅。,每到冬天，北方人常常一起吃火锅。,[],0,True,False
T0299,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,50,SVO-HG-050,SVO-CTX-HG-050,1,BA,non-preferred,遇到周末，很多年轻人都喜欢去酒吧,把酒喝了,遇到周末，很多年轻人都喜欢去酒吧把酒喝了。,遇到周末，很多年轻人都喜欢去酒吧,很多年轻人遇到周末都喜欢去酒吧,,True,infelicitous,遇到周末，很多年轻人都喜欢去酒吧把酒喝了。,遇到周末，很多年轻人都喜欢去酒吧把酒喝了。,[],0,True,False
T0300,SVO_有语境_200,有语境,SVO-preferred,1,习惯性动作与泛指,50,SVO-HG-050,SVO-CTX-HG-050,2,SVO,preferred,遇到周末，很多年轻人都喜欢去酒吧,喝酒,遇到周末，很多年轻人都喜欢去酒吧喝酒。,遇到周末，很多年轻人都喜欢去酒吧,很多年轻人遇到周末都喜欢去酒吧,,False,felicitous,遇到周末，很多年轻人都喜欢去酒吧喝酒。,遇到周末，很多年轻人都喜欢去酒吧喝酒。,[],0,True,False
T0301,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,1,SVO-NS-001,SVO-CTX-NS-001,1,BA,non-preferred,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房,把那根蜡烛点了,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房把那根蜡烛点了。,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房,我去厨房,,True,infelicitous,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房把那根蜡烛点了。,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房把那根蜡烛点了。,[],0,True,False
T0302,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,1,SVO-NS-001,SVO-CTX-NS-001,2,SVO,preferred,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房,点了那根蜡烛,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房点了那根蜡烛。,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房,我去厨房,,False,felicitous,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房点了那根蜡烛。,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房点了那根蜡烛。,[],0,True,False
T0303,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,2,SVO-NS-002,SVO-CTX-NS-002,1,BA,non-preferred,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后,把那张练习卷做完了,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后把那张练习卷做完了。,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后,我,,True,infelicitous,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后把那张练习卷做完了。,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后把那张练习卷做完了。,[],0,True,False
T0304,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,2,SVO-NS-002,SVO-CTX-NS-002,2,SVO,preferred,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后,做完了那张练习卷,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后做完了那张练习卷。,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后,我,,False,felicitous,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后做完了那张练习卷。,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后做完了那张练习卷。,[],0,True,False
T0305,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,3,SVO-NS-003,SVO-CTX-NS-003,1,BA,non-preferred,周末我去逛商场，买了一双鞋，晚上还,把那场电影看了,周末我去逛商场，买了一双鞋，晚上还把那场电影看了。,周末我去逛商场，买了一双鞋，晚上还,我晚上还,,True,infelicitous,周末我去逛商场，买了一双鞋，晚上还把那场电影看了。,周末我去逛商场，买了一双鞋，晚上还把那场电影看了。,[],0,True,False
T0306,SVO_有语境_200,有语境,SVO-preferred,2,叙述经历和日程,3,SVO-NS-003,SVO-CTX-NS-003,2,SVO,preferred,周末我去逛商场，买了一双鞋，晚上还,看了一场电影,周末我去逛商场，买了一双鞋，晚上还看了一场电影。,周末我去逛商场，买了一双鞋，晚上还,我晚上还,,False,felicitous,周末我去逛商场，买了一双鞋，晚上还看了一场电影。,周末我去逛商场，买了一双鞋，晚上还看了一场电影。,[],0,True,False
